epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
179,2553.81,1.158,1.001,0.62998,0.43325,0.52629,0.49008,0.29167,1.42714,1.34366,0.89813,0.00433857,0.00433857,0.00433857
180,2568.64,1.14584,1.00752,0.62495,0.45064,0.52595,0.51005,0.30018,1.44371,1.35048,0.90079,0.00430362,0.00430362,0.00430362
181,2583.44,1.14222,0.98238,0.61905,0.4948,0.50109,0.5131,0.30166,1.41205,1.35422,0.88797,0.00426867,0.00426867,0.00426867
182,2598.19,1.16217,0.99359,0.62869,0.51446,0.54511,0.51531,0.30364,1.42391,1.33778,0.89378,0.00423372,0.00423372,0.00423372
183,2612.77,1.15078,1.00466,0.62745,0.50776,0.51111,0.53209,0.32003,1.43305,1.34492,0.91106,0.00419877,0.00419877,0.00419877
184,2627.42,1.15669,0.99787,0.62579,0.55343,0.52019,0.52786,0.3129,1.42486,1.32718,0.90415,0.00416381,0.00416381,0.00416381
185,2642.32,1.15368,0.99944,0.62953,0.53799,0.51644,0.51788,0.30952,1.42013,1.36843,0.89567,0.00412886,0.00412886,0.00412886
186,2657.15,1.15398,0.99792,0.629,0.55532,0.51963,0.51859,0.30889,1.41692,1.34252,0.89947,0.00409391,0.00409391,0.00409391
187,2672.14,1.14539,0.96217,0.61754,0.53455,0.50763,0.51502,0.31268,1.41766,1.32487,0.90028,0.00405896,0.00405896,0.00405896
188,2687.12,1.15449,0.99647,0.63201,0.48823,0.52287,0.50759,0.3026,1.41431,1.32935,0.8933,0.00402401,0.00402401,0.00402401
189,2702.12,1.14389,0.96847,0.61875,0.54847,0.48575,0.5081,0.30272,1.40219,1.31734,0.88389,0.00398905,0.00398905,0.00398905
190,2716.69,1.15514,0.98755,0.62872,0.45049,0.51302,0.4944,0.295,1.42352,1.33515,0.89693,0.0039541,0.0039541,0.0039541
191,2731.38,1.14692,0.98039,0.62431,0.47682,0.51185,0.50626,0.30368,1.42737,1.3493,0.90113,0.00391915,0.00391915,0.00391915
192,2746.32,1.14833,0.98247,0.62392,0.46589,0.51109,0.51171,0.30767,1.39639,1.31159,0.88257,0.0038842,0.0038842,0.0038842
193,2761.4,1.12407,0.94754,0.61619,0.53192,0.51852,0.51593,0.30988,1.39882,1.31098,0.88705,0.00384925,0.00384925,0.00384925
194,2776.51,1.1528,0.97628,0.62798,0.47638,0.53539,0.52898,0.31706,1.3919,1.30367,0.88551,0.00381429,0.00381429,0.00381429
195,2791.32,1.13505,0.97574,0.6255,0.53195,0.52509,0.51311,0.30958,1.3992,1.30983,0.88836,0.00377934,0.00377934,0.00377934
196,2806.17,1.13736,0.96387,0.61787,0.52142,0.51775,0.53064,0.32059,1.39991,1.29132,0.88863,0.00374439,0.00374439,0.00374439
197,2820.77,1.13357,0.95595,0.62299,0.51295,0.50843,0.51387,0.31077,1.41312,1.30751,0.89207,0.00370944,0.00370944,0.00370944
198,2835.44,1.13051,0.95791,0.61884,0.50483,0.53926,0.52783,0.31526,1.40887,1.30473,0.89179,0.00367449,0.00367449,0.00367449
199,2850.01,1.14138,0.97386,0.62142,0.52657,0.53023,0.50619,0.29996,1.40515,1.30809,0.88824,0.00363954,0.00363954,0.00363954
200,2864.73,1.13634,0.97847,0.62622,0.53733,0.50899,0.52884,0.31591,1.39374,1.31402,0.8846,0.00360458,0.00360458,0.00360458
201,2879.45,1.13313,0.96173,0.61979,0.52149,0.53646,0.52653,0.31371,1.40087,1.29506,0.88876,0.00356963,0.00356963,0.00356963
202,2894.28,1.13007,0.95525,0.61538,0.49651,0.5303,0.51512,0.30749,1.39741,1.30098,0.88789,0.00353468,0.00353468,0.00353468
203,2908.83,1.13198,0.93575,0.61549,0.50654,0.53463,0.52708,0.31296,1.40505,1.28976,0.88764,0.00349973,0.00349973,0.00349973
204,2923.63,1.12758,0.95636,0.61756,0.50062,0.54897,0.53319,0.31541,1.39885,1.30144,0.88646,0.00346478,0.00346478,0.00346478
205,2938.69,1.12499,0.96011,0.62018,0.49349,0.54066,0.53637,0.31735,1.39544,1.30279,0.88622,0.00342982,0.00342982,0.00342982
206,2953.49,1.12702,0.95782,0.62166,0.5158,0.54466,0.54128,0.32228,1.38695,1.29062,0.87922,0.00339487,0.00339487,0.00339487
207,2968.37,1.12725,0.95395,0.61886,0.55536,0.53016,0.5367,0.3185,1.41164,1.31566,0.89441,0.00335992,0.00335992,0.00335992
208,2983.03,1.13016,0.95761,0.62136,0.55675,0.52704,0.54644,0.32606,1.39799,1.30941,0.88719,0.00332497,0.00332497,0.00332497
209,2997.93,1.1302,0.95113,0.62054,0.5733,0.53035,0.55709,0.3296,1.4086,1.29894,0.88936,0.00329002,0.00329002,0.00329002
210,3012.81,1.11996,0.9333,0.61367,0.54531,0.54213,0.54073,0.32535,1.38512,1.28488,0.88241,0.00325507,0.00325507,0.00325507
211,3027.49,1.12098,0.94381,0.61937,0.52835,0.56942,0.55645,0.33027,1.39443,1.28705,0.88678,0.00322011,0.00322011,0.00322011
212,3042.49,1.10923,0.93096,0.61152,0.56325,0.53161,0.54288,0.32377,1.40281,1.28894,0.88872,0.00318516,0.00318516,0.00318516
213,3057.16,1.13296,0.95493,0.62396,0.53076,0.55478,0.5456,0.32848,1.41216,1.28878,0.89376,0.00315021,0.00315021,0.00315021
214,3071.83,1.12273,0.94455,0.61711,0.50778,0.54897,0.55441,0.33002,1.41959,1.28971,0.89447,0.00311526,0.00311526,0.00311526
215,3086.64,1.10579,0.92635,0.61251,0.50589,0.54822,0.54866,0.33241,1.40808,1.28601,0.8934,0.00308031,0.00308031,0.00308031
216,3101.31,1.11414,0.93743,0.61444,0.51485,0.57401,0.54708,0.33262,1.38968,1.27921,0.88619,0.00304535,0.00304535,0.00304535
217,3115.97,1.10937,0.92766,0.61237,0.53258,0.55813,0.56062,0.33743,1.39652,1.27277,0.8838,0.0030104,0.0030104,0.0030104
218,3130.69,1.11569,0.95006,0.61507,0.54611,0.55909,0.56314,0.33645,1.38615,1.27606,0.87933,0.00297545,0.00297545,0.00297545
219,3145.43,1.11676,0.92793,0.61512,0.54769,0.57307,0.57182,0.33729,1.39541,1.26799,0.88623,0.0029405,0.0029405,0.0029405
220,3160.37,1.11037,0.9254,0.61543,0.58748,0.56081,0.57925,0.34091,1.39054,1.27117,0.88192,0.00290555,0.00290555,0.00290555
221,3175.16,1.11481,0.94132,0.61868,0.55107,0.56499,0.56472,0.33735,1.40357,1.28414,0.89064,0.0028706,0.0028706,0.0028706
222,3189.88,1.10914,0.9391,0.61105,0.55531,0.58255,0.56572,0.34138,1.3993,1.28045,0.88677,0.00283564,0.00283564,0.00283564
223,3204.81,1.10747,0.91911,0.61348,0.55814,0.53933,0.56726,0.34035,1.38812,1.26185,0.88183,0.00280069,0.00280069,0.00280069
224,3219.48,1.10949,0.92262,0.61262,0.55423,0.55458,0.56531,0.34031,1.40116,1.27893,0.88942,0.00276574,0.00276574,0.00276574
225,3234.43,1.11576,0.93672,0.61514,0.54515,0.55458,0.56055,0.33653,1.40487,1.262,0.89031,0.00273079,0.00273079,0.00273079
226,3249.13,1.11099,0.93,0.61062,0.58695,0.54569,0.56165,0.34157,1.39163,1.26694,0.88401,0.00269584,0.00269584,0.00269584
227,3263.89,1.10122,0.90014,0.60634,0.5221,0.56854,0.55681,0.33777,1.40565,1.26309,0.88689,0.00266088,0.00266088,0.00266088
228,3278.88,1.10988,0.91125,0.61093,0.5264,0.54251,0.53229,0.31975,1.39589,1.26673,0.88685,0.00262593,0.00262593,0.00262593
229,3293.88,1.10558,0.91698,0.61108,0.54803,0.56423,0.56356,0.33432,1.39006,1.26008,0.88638,0.00259098,0.00259098,0.00259098
230,3308.77,1.11005,0.92299,0.61485,0.58454,0.57587,0.57014,0.34265,1.39993,1.25791,0.88961,0.00255603,0.00255603,0.00255603
231,3323.72,1.09642,0.91817,0.61311,0.54855,0.57324,0.55426,0.33065,1.38601,1.27054,0.88431,0.00252108,0.00252108,0.00252108
232,3337.6,1.11205,0.92435,0.61575,0.54623,0.58647,0.56198,0.33779,1.37997,1.26458,0.8826,0.00248612,0.00248612,0.00248612
233,3351.9,1.09747,0.89437,0.60695,0.59561,0.55459,0.55793,0.33483,1.38869,1.25546,0.88518,0.00245117,0.00245117,0.00245117
234,3366.56,1.1002,0.91438,0.61243,0.56311,0.54433,0.55719,0.33516,1.38418,1.25322,0.88157,0.00241622,0.00241622,0.00241622
235,3381.15,1.10308,0.92583,0.61357,0.55735,0.53634,0.56318,0.33858,1.37794,1.25845,0.87862,0.00238127,0.00238127,0.00238127
236,3395.85,1.09927,0.91011,0.61246,0.58541,0.53286,0.55492,0.3341,1.38717,1.26671,0.88364,0.00234632,0.00234632,0.00234632
237,3410.34,1.0895,0.90192,0.61069,0.57338,0.55972,0.56331,0.33748,1.38772,1.26278,0.87935,0.00231137,0.00231137,0.00231137
238,3424.98,1.08609,0.88601,0.60672,0.59231,0.55218,0.5669,0.3363,1.38707,1.25648,0.87907,0.00227641,0.00227641,0.00227641
239,3439.68,1.08609,0.89977,0.60405,0.59238,0.57619,0.58059,0.34916,1.38891,1.25699,0.88168,0.00224146,0.00224146,0.00224146
240,3454.36,1.09275,0.92047,0.61337,0.58942,0.5451,0.57657,0.34923,1.37601,1.25534,0.87898,0.00220651,0.00220651,0.00220651
241,3469.05,1.08484,0.88104,0.60428,0.57501,0.57422,0.578,0.35105,1.38226,1.25365,0.88115,0.00217156,0.00217156,0.00217156
242,3483.64,1.08785,0.90057,0.61004,0.60661,0.55332,0.57906,0.35205,1.3922,1.25687,0.88637,0.00213661,0.00213661,0.00213661
243,3498.37,1.08564,0.89192,0.60406,0.57106,0.57464,0.58779,0.36114,1.38625,1.24699,0.88419,0.00210165,0.00210165,0.00210165
244,3513.11,1.09037,0.90118,0.60732,0.58436,0.56024,0.59241,0.36354,1.39103,1.24117,0.88605,0.0020667,0.0020667,0.0020667
245,3527.84,1.08554,0.90141,0.60647,0.60133,0.55157,0.59266,0.35971,1.38626,1.2529,0.88388,0.00203175,0.00203175,0.00203175
246,3542.61,1.08654,0.89448,0.60828,0.61947,0.56177,0.59355,0.35931,1.38825,1.25975,0.88267,0.0019968,0.0019968,0.0019968
247,3557.27,1.07425,0.87663,0.60463,0.57426,0.57902,0.59318,0.35934,1.38864,1.24905,0.88235,0.00196185,0.00196185,0.00196185
248,3572.3,1.07565,0.88363,0.60281,0.58851,0.57649,0.59488,0.35707,1.3889,1.24671,0.88294,0.0019269,0.0019269,0.0019269
249,3586.57,1.08833,0.88885,0.60617,0.60018,0.58014,0.58715,0.35354,1.38601,1.24182,0.88215,0.00189194,0.00189194,0.00189194
250,3601.71,1.07934,0.87635,0.60359,0.57586,0.56898,0.58623,0.3534,1.38858,1.24127,0.88268,0.00185699,0.00185699,0.00185699
251,3616.49,1.07696,0.8827,0.60551,0.6326,0.54739,0.5832,0.35254,1.38279,1.24095,0.88117,0.00182204,0.00182204,0.00182204
252,3631.28,1.07241,0.87585,0.60216,0.64205,0.54228,0.57979,0.35316,1.38135,1.24095,0.88161,0.00178709,0.00178709,0.00178709
253,3646.23,1.07531,0.86511,0.60163,0.62344,0.56263,0.58192,0.35466,1.37969,1.2381,0.88012,0.00175214,0.00175214,0.00175214
254,3661.13,1.07695,0.87939,0.60402,0.54459,0.55574,0.58009,0.3513,1.38352,1.23035,0.88023,0.00171718,0.00171718,0.00171718
255,3675.99,1.08319,0.89452,0.60983,0.5712,0.57737,0.57705,0.35184,1.3869,1.23487,0.88115,0.00168223,0.00168223,0.00168223
256,3690.74,1.07431,0.87046,0.60474,0.52536,0.59063,0.58124,0.35156,1.38341,1.23123,0.87968,0.00164728,0.00164728,0.00164728
257,3706.09,1.07344,0.86044,0.59689,0.53737,0.59563,0.58282,0.35314,1.38151,1.23178,0.87836,0.00161233,0.00161233,0.00161233
258,3720.84,1.08056,0.87559,0.60803,0.53898,0.60751,0.58157,0.3556,1.38017,1.22942,0.87856,0.00157738,0.00157738,0.00157738
259,3735.64,1.06554,0.86839,0.60085,0.60315,0.57947,0.58128,0.35562,1.37993,1.2262,0.87823,0.00154243,0.00154243,0.00154243
260,3749.92,1.06071,0.84357,0.59698,0.61257,0.57527,0.58355,0.35462,1.37493,1.22434,0.877,0.00150747,0.00150747,0.00150747
261,3763.79,1.06186,0.85049,0.59818,0.58008,0.58943,0.58086,0.35538,1.37986,1.22099,0.87805,0.00147252,0.00147252,0.00147252
262,3777.45,1.06813,0.85935,0.60078,0.59061,0.57751,0.58307,0.35606,1.3801,1.22186,0.87952,0.00143757,0.00143757,0.00143757
263,3791.34,1.07005,0.86302,0.60222,0.58092,0.59093,0.588,0.35931,1.37975,1.21327,0.87852,0.00140262,0.00140262,0.00140262
264,3805.08,1.05476,0.85327,0.59827,0.56636,0.59904,0.59348,0.36301,1.37636,1.22032,0.87845,0.00136767,0.00136767,0.00136767
