epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
181,2664.26,1.09826,0.88922,0.59304,0.72015,0.56344,0.59415,0.35573,1.4163,1.26593,0.81804,0.00426867,0.00426867,0.00426867
182,2677.87,1.08966,0.88319,0.58992,0.76328,0.55423,0.59524,0.35577,1.41869,1.2506,0.82207,0.00423372,0.00423372,0.00423372
183,2691.79,1.10823,0.89945,0.59437,0.74166,0.54642,0.59704,0.35824,1.40581,1.17802,0.81468,0.00419877,0.00419877,0.00419877
184,2706.34,1.08733,0.87538,0.58781,0.73444,0.56048,0.6026,0.35957,1.40209,1.17301,0.81302,0.00416381,0.00416381,0.00416381
185,2720.5,1.0931,0.89567,0.59331,0.715,0.5702,0.60908,0.36269,1.39901,1.196,0.80998,0.00412886,0.00412886,0.00412886
186,2734.44,1.09313,0.89601,0.59293,0.57024,0.61711,0.60457,0.36017,1.40562,1.22199,0.81217,0.00409391,0.00409391,0.00409391
187,2748.31,1.09512,0.88571,0.59058,0.58194,0.5921,0.60298,0.36177,1.42182,1.24925,0.81898,0.00405896,0.00405896,0.00405896
188,2762.12,1.0975,0.88339,0.59165,0.57418,0.59786,0.61274,0.36344,1.4149,1.21517,0.8182,0.00402401,0.00402401,0.00402401
189,2776.5,1.08759,0.86236,0.58499,0.58291,0.60486,0.61551,0.3644,1.40485,1.19037,0.81105,0.00398905,0.00398905,0.00398905
190,2790.2,1.08644,0.86601,0.59067,0.64415,0.59218,0.61612,0.36659,1.40341,1.17409,0.80825,0.0039541,0.0039541,0.0039541
191,2803.95,1.09537,0.87431,0.58988,0.62838,0.60591,0.61095,0.36286,1.41211,1.19547,0.81045,0.00391915,0.00391915,0.00391915
192,2817.67,1.08531,0.8751,0.58939,0.65355,0.59392,0.60705,0.36355,1.39224,1.19683,0.80422,0.0038842,0.0038842,0.0038842
193,2831.57,1.08387,0.8527,0.58624,0.65928,0.60059,0.61079,0.36363,1.41193,1.1767,0.81184,0.00384925,0.00384925,0.00384925
194,2845.37,1.0927,0.87685,0.59213,0.60761,0.58607,0.60588,0.36325,1.41045,1.17889,0.81022,0.00381429,0.00381429,0.00381429
195,2859.19,1.08691,0.86671,0.58864,0.58318,0.59761,0.60914,0.3662,1.39901,1.17685,0.80705,0.00377934,0.00377934,0.00377934
196,2873.03,1.08065,0.84988,0.58402,0.5922,0.60475,0.60482,0.36035,1.39563,1.16059,0.80591,0.00374439,0.00374439,0.00374439
197,2887.14,1.0759,0.86012,0.5867,0.60038,0.59436,0.609,0.36188,1.39171,1.15693,0.80144,0.00370944,0.00370944,0.00370944
198,2901.07,1.07504,0.85981,0.58599,0.57819,0.60082,0.60769,0.36667,1.40108,1.17525,0.80723,0.00367449,0.00367449,0.00367449
199,2914.74,1.08024,0.85844,0.58364,0.73969,0.57771,0.61437,0.36868,1.3949,1.16774,0.80625,0.00363954,0.00363954,0.00363954
200,2928.52,1.0821,0.86871,0.58943,0.73191,0.58811,0.61242,0.37038,1.39808,1.16139,0.80672,0.00360458,0.00360458,0.00360458
201,2942.64,1.06869,0.85782,0.58422,0.67773,0.61434,0.6216,0.37394,1.39287,1.15827,0.80378,0.00356963,0.00356963,0.00356963
202,2956.54,1.0849,0.85854,0.5867,0.6603,0.60333,0.61957,0.37304,1.38729,1.14688,0.80076,0.00353468,0.00353468,0.00353468
203,2970.25,1.06824,0.84579,0.58184,0.69638,0.5835,0.61694,0.37198,1.39132,1.14535,0.80101,0.00349973,0.00349973,0.00349973
204,2983.98,1.07034,0.85164,0.58181,0.71288,0.59622,0.61873,0.37238,1.40233,1.15198,0.80584,0.00346478,0.00346478,0.00346478
205,2998.05,1.07722,0.84399,0.58466,0.73721,0.60779,0.62447,0.37406,1.39588,1.14661,0.80356,0.00342982,0.00342982,0.00342982
206,3012.04,1.07563,0.85364,0.58968,0.7658,0.58726,0.62235,0.37572,1.38974,1.14595,0.80162,0.00339487,0.00339487,0.00339487
207,3025.73,1.07778,0.85489,0.58695,0.76638,0.59217,0.62739,0.37681,1.38846,1.15567,0.80071,0.00335992,0.00335992,0.00335992
208,3039.38,1.06978,0.84924,0.58701,0.62809,0.63352,0.63384,0.37963,1.37603,1.14912,0.79362,0.00332497,0.00332497,0.00332497
209,3053.54,1.06365,0.83302,0.57962,0.64995,0.62052,0.63221,0.3793,1.37618,1.14431,0.7937,0.00329002,0.00329002,0.00329002
210,3067.2,1.0799,0.84361,0.58786,0.71623,0.61074,0.63561,0.3819,1.38176,1.15052,0.79535,0.00325507,0.00325507,0.00325507
211,3080.93,1.06184,0.8358,0.5835,0.73256,0.60408,0.63106,0.37851,1.37793,1.14765,0.79157,0.00322011,0.00322011,0.00322011
212,3094.55,1.06692,0.84691,0.58295,0.7602,0.57883,0.63162,0.38023,1.3781,1.13972,0.79212,0.00318516,0.00318516,0.00318516
213,3108.57,1.0571,0.83723,0.57956,0.61614,0.59762,0.62762,0.37804,1.37421,1.14174,0.79068,0.00315021,0.00315021,0.00315021
214,3122.19,1.06559,0.84113,0.58383,0.60067,0.61255,0.6277,0.37913,1.36896,1.15105,0.7877,0.00311526,0.00311526,0.00311526
215,3135.75,1.05312,0.82838,0.5817,0.66677,0.61418,0.63463,0.38089,1.37453,1.15505,0.79127,0.00308031,0.00308031,0.00308031
216,3149.44,1.0613,0.83317,0.58395,0.65275,0.61585,0.63127,0.38104,1.38175,1.15541,0.79519,0.00304535,0.00304535,0.00304535
217,3163.3,1.05474,0.82326,0.57899,0.62633,0.60612,0.63058,0.38214,1.38088,1.16148,0.79662,0.0030104,0.0030104,0.0030104
218,3176.88,1.0485,0.82227,0.57635,0.60396,0.60909,0.62909,0.38126,1.37902,1.15373,0.79698,0.00297545,0.00297545,0.00297545
219,3190.77,1.05841,0.8252,0.58109,0.61872,0.60175,0.63218,0.38323,1.38584,1.166,0.80111,0.0029405,0.0029405,0.0029405
220,3204.46,1.04504,0.80422,0.57538,0.61175,0.60937,0.63249,0.38351,1.39094,1.16508,0.80208,0.00290555,0.00290555,0.00290555
221,3218.31,1.06102,0.81447,0.58144,0.60891,0.61146,0.63136,0.38248,1.3988,1.16055,0.80343,0.0028706,0.0028706,0.0028706
222,3231.91,1.05655,0.81854,0.57714,0.59294,0.6133,0.62882,0.38079,1.40086,1.14252,0.8037,0.00283564,0.00283564,0.00283564
223,3245.56,1.04647,0.81611,0.57832,0.599,0.62246,0.63376,0.38057,1.39818,1.12193,0.80358,0.00280069,0.00280069,0.00280069
224,3259.11,1.05411,0.81934,0.57674,0.64726,0.58912,0.63632,0.38004,1.39595,1.11933,0.80436,0.00276574,0.00276574,0.00276574
225,3272.79,1.0539,0.82725,0.57893,0.64267,0.587,0.63486,0.3808,1.38725,1.11748,0.80243,0.00273079,0.00273079,0.00273079
226,3286.37,1.04669,0.80863,0.5761,0.77394,0.58346,0.63654,0.3813,1.38206,1.12969,0.80045,0.00269584,0.00269584,0.00269584
227,3299.94,1.03811,0.78792,0.56984,0.65463,0.58398,0.63663,0.37826,1.38123,1.12539,0.80068,0.00266088,0.00266088,0.00266088
228,3313.69,1.04967,0.81636,0.58013,0.79338,0.57909,0.63717,0.37965,1.38026,1.1171,0.80046,0.00262593,0.00262593,0.00262593
229,3327.55,1.04495,0.82564,0.58047,0.63159,0.61665,0.63905,0.38141,1.38073,1.11872,0.79962,0.00259098,0.00259098,0.00259098
230,3341.23,1.03711,0.80309,0.57539,0.67244,0.58795,0.63733,0.38285,1.38256,1.11768,0.79855,0.00255603,0.00255603,0.00255603
231,3354.85,1.04522,0.8145,0.58099,0.67694,0.58798,0.63563,0.38214,1.38392,1.12306,0.79892,0.00252108,0.00252108,0.00252108
232,3368.48,1.03431,0.79943,0.572,0.66844,0.58445,0.6369,0.38201,1.38645,1.12858,0.79968,0.00248612,0.00248612,0.00248612
233,3382.35,1.03853,0.80658,0.57351,0.66591,0.57774,0.63365,0.38372,1.38233,1.11788,0.79752,0.00245117,0.00245117,0.00245117
234,3396.04,1.03788,0.79479,0.57342,0.63268,0.62555,0.63647,0.38247,1.38199,1.11388,0.79645,0.00241622,0.00241622,0.00241622
235,3409.58,1.03333,0.80321,0.57317,0.66867,0.62073,0.63577,0.38325,1.38171,1.10976,0.79615,0.00238127,0.00238127,0.00238127
236,3423.1,1.03618,0.80133,0.57337,0.64387,0.63077,0.63357,0.38438,1.37856,1.10596,0.79514,0.00234632,0.00234632,0.00234632
237,3436.86,1.03347,0.79224,0.57167,0.66225,0.5981,0.63385,0.38463,1.37941,1.10583,0.79503,0.00231137,0.00231137,0.00231137
238,3450.46,1.04936,0.81783,0.57867,0.65117,0.59155,0.6355,0.38227,1.38128,1.10776,0.79682,0.00227641,0.00227641,0.00227641
239,3464.02,1.04162,0.81291,0.57775,0.6719,0.58164,0.63444,0.38306,1.38337,1.11012,0.79617,0.00224146,0.00224146,0.00224146
240,3477.7,1.03972,0.80208,0.57413,0.67685,0.57527,0.6319,0.38309,1.38964,1.11323,0.79987,0.00220651,0.00220651,0.00220651
241,3491.6,1.03605,0.80482,0.57849,0.67126,0.58165,0.63406,0.38509,1.39173,1.1191,0.80113,0.00217156,0.00217156,0.00217156
242,3505.14,1.02399,0.77166,0.57043,0.67421,0.57953,0.63119,0.38555,1.39438,1.11326,0.80185,0.00213661,0.00213661,0.00213661
243,3518.82,1.0287,0.77382,0.56943,0.66039,0.58898,0.63234,0.38538,1.39189,1.11464,0.80224,0.00210165,0.00210165,0.00210165
244,3532.51,1.02423,0.77227,0.56507,0.67159,0.58419,0.63256,0.38653,1.39328,1.11178,0.80328,0.0020667,0.0020667,0.0020667
245,3546.37,1.01744,0.77729,0.56758,0.68262,0.57907,0.63249,0.38705,1.39258,1.10869,0.80466,0.00203175,0.00203175,0.00203175
246,3560.05,1.02498,0.78386,0.56883,0.68276,0.58253,0.63353,0.38579,1.39027,1.10532,0.8047,0.0019968,0.0019968,0.0019968
247,3573.68,1.0166,0.77005,0.5698,0.67891,0.58524,0.63439,0.38508,1.38981,1.10519,0.80508,0.00196185,0.00196185,0.00196185
248,3587.29,1.01559,0.77709,0.56835,0.67681,0.58563,0.63411,0.38506,1.38892,1.10862,0.80429,0.0019269,0.0019269,0.0019269
249,3601.27,1.03037,0.79279,0.57253,0.68091,0.58312,0.63548,0.38603,1.39104,1.10953,0.80466,0.00189194,0.00189194,0.00189194
250,3614.82,1.02479,0.7808,0.57124,0.68189,0.58834,0.63684,0.38514,1.39117,1.10714,0.80486,0.00185699,0.00185699,0.00185699
251,3628.49,1.01104,0.75941,0.56442,0.67991,0.58669,0.6397,0.38634,1.39072,1.10397,0.80373,0.00182204,0.00182204,0.00182204
252,3642.02,1.00622,0.75237,0.56136,0.61671,0.6123,0.63876,0.38613,1.38723,1.09821,0.80192,0.00178709,0.00178709,0.00178709
253,3655.87,1.01274,0.7697,0.56931,0.64352,0.60334,0.64078,0.38629,1.38565,1.09807,0.8003,0.00175214,0.00175214,0.00175214
254,3669.5,1.01783,0.76599,0.57047,0.67894,0.60933,0.64157,0.38623,1.3827,1.09748,0.7999,0.00171718,0.00171718,0.00171718
255,3683.1,1.00851,0.76176,0.56723,0.66136,0.60554,0.64277,0.3853,1.386,1.09975,0.80229,0.00168223,0.00168223,0.00168223
256,3696.6,1.00692,0.77066,0.56936,0.67331,0.61586,0.64279,0.38607,1.38987,1.09506,0.80395,0.00164728,0.00164728,0.00164728
257,3710.29,0.99979,0.74504,0.55951,0.69828,0.60788,0.64395,0.38548,1.38694,1.09454,0.80243,0.00161233,0.00161233,0.00161233
258,3723.79,1.00388,0.75833,0.56617,0.70434,0.60905,0.64421,0.38566,1.38926,1.0924,0.8028,0.00157738,0.00157738,0.00157738
259,3737.29,1.01414,0.76481,0.56903,0.70426,0.60881,0.64559,0.3871,1.39008,1.0922,0.80321,0.00154243,0.00154243,0.00154243
260,3751,1.00496,0.76037,0.56761,0.7002,0.60879,0.64447,0.3869,1.38918,1.09188,0.80285,0.00150747,0.00150747,0.00150747
261,3764.96,1.00048,0.74747,0.56293,0.70077,0.61047,0.64402,0.38693,1.38937,1.09142,0.80253,0.00147252,0.00147252,0.00147252
262,3778.75,0.99754,0.74959,0.56115,0.70288,0.60795,0.64345,0.38597,1.38959,1.08868,0.80263,0.00143757,0.00143757,0.00143757
263,3792.26,0.99284,0.74312,0.5612,0.69409,0.61107,0.64211,0.38624,1.38789,1.0873,0.80252,0.00140262,0.00140262,0.00140262
264,3805.89,1.01004,0.75143,0.56954,0.6976,0.60392,0.64048,0.38635,1.38756,1.08382,0.80262,0.00136767,0.00136767,0.00136767
265,3819.75,0.99433,0.74416,0.56036,0.71761,0.59196,0.64237,0.38669,1.38579,1.08319,0.80158,0.00133271,0.00133271,0.00133271
266,3833.33,0.99536,0.74204,0.56324,0.72826,0.58994,0.64276,0.38657,1.3847,1.08433,0.80097,0.00129776,0.00129776,0.00129776
267,3846.98,0.99705,0.75719,0.56382,0.72073,0.58745,0.64285,0.38686,1.38721,1.08428,0.80113,0.00126281,0.00126281,0.00126281
268,3860.84,1.00031,0.75035,0.56661,0.71876,0.59171,0.64333,0.38799,1.38625,1.08251,0.80044,0.00122786,0.00122786,0.00122786
269,3875.01,0.99655,0.74706,0.56157,0.72193,0.59207,0.64198,0.38781,1.38434,1.08224,0.79959,0.00119291,0.00119291,0.00119291
270,3888.74,0.98971,0.74409,0.56322,0.71305,0.59907,0.64345,0.38722,1.38334,1.08062,0.79924,0.00115796,0.00115796,0.00115796
271,3902.32,1.0008,0.74716,0.56272,0.7117,0.60065,0.64401,0.38803,1.38512,1.08147,0.7998,0.001123,0.001123,0.001123
272,3915.96,0.99351,0.74362,0.56078,0.71383,0.6017,0.64442,0.38819,1.38486,1.08064,0.79967,0.00108805,0.00108805,0.00108805
273,3929.97,0.98504,0.72983,0.55711,0.71345,0.5993,0.64437,0.38829,1.38534,1.07833,0.79968,0.0010531,0.0010531,0.0010531
274,3943.61,0.98499,0.74144,0.56049,0.71775,0.59592,0.64531,0.38809,1.38575,1.07832,0.79988,0.00101815,0.00101815,0.00101815
275,3957.21,0.98664,0.74356,0.55977,0.71712,0.59665,0.64548,0.38632,1.38387,1.07749,0.79922,0.000983196,0.000983196,0.000983196
276,3970.89,0.99,0.75009,0.56282,0.68564,0.61536,0.64434,0.38684,1.38336,1.07725,0.79913,0.000948244,0.000948244,0.000948244
277,3984.77,0.98471,0.7293,0.55788,0.6854,0.61491,0.64625,0.38662,1.38278,1.0775,0.79907,0.000913292,0.000913292,0.000913292
278,3998.34,0.9857,0.72737,0.55696,0.68342,0.61552,0.64539,0.38668,1.38095,1.07603,0.79763,0.00087834,0.00087834,0.00087834
279,4012.04,0.98245,0.72554,0.56159,0.68781,0.61137,0.64449,0.38602,1.38095,1.0747,0.79718,0.000843388,0.000843388,0.000843388
280,4025.59,0.97932,0.73318,0.55981,0.69958,0.60868,0.64459,0.38617,1.38116,1.074,0.79692,0.000808437,0.000808437,0.000808437
281,4039.46,0.98073,0.73316,0.55777,0.70174,0.60583,0.64386,0.38639,1.38046,1.0732,0.79641,0.000773485,0.000773485,0.000773485
282,4053.95,0.97993,0.72897,0.55709,0.7045,0.60383,0.64371,0.38666,1.38147,1.07077,0.7969,0.000738533,0.000738533,0.000738533
283,4067.72,0.98231,0.72772,0.56039,0.71208,0.60133,0.64438,0.38727,1.38268,1.06986,0.79757,0.000703581,0.000703581,0.000703581
284,4081.49,0.9729,0.72401,0.5565,0.71153,0.60201,0.64389,0.38642,1.38495,1.0702,0.79853,0.000668629,0.000668629,0.000668629
285,4095.59,0.97754,0.72841,0.56064,0.71306,0.60097,0.64454,0.38747,1.38446,1.07005,0.7986,0.000633677,0.000633677,0.000633677
286,4109.48,0.97073,0.71813,0.55612,0.71094,0.59998,0.6439,0.38734,1.38501,1.06908,0.79849,0.000598726,0.000598726,0.000598726
287,4123.39,0.97256,0.71979,0.55512,0.71325,0.59472,0.64448,0.38766,1.38666,1.06674,0.79912,0.000563774,0.000563774,0.000563774
288,4137.35,0.95994,0.70359,0.55275,0.71611,0.59255,0.64407,0.38764,1.38685,1.06569,0.79934,0.000528822,0.000528822,0.000528822
289,4151.71,0.97233,0.71523,0.55504,0.72072,0.59201,0.64388,0.38778,1.38724,1.0649,0.79928,0.00049387,0.00049387,0.00049387
290,4165.53,0.96683,0.70933,0.55398,0.71442,0.59249,0.64406,0.3876,1.38804,1.06441,0.79962,0.000458918,0.000458918,0.000458918
